VehicleID,StartLocationID,EndLocationID,StartTime,EndTime,BatteryChange,SoC,DistanceLastMaintenance,Type
3,3,3,2024-05-01 13:14:00+0000,2024-05-01 13:14:00+0000,0,130,464,DEADLEG
3,3,0,2024-05-01 13:29:00+0000,2024-05-01 15:04:00+0000,0,42,555,TRIP
3,0,1,2024-05-01 15:04:00+0000,2024-05-01 15:04:00+0000,0,42,555,DEADLEG
3,1,1,2024-05-01 16:18:00+0000,2024-05-01 16:18:00+0000,0,42,555,OUT_OF_ROTATION
3,1,1,2024-05-01 16:18:00+0000,2024-05-01 16:18:00+0000,0,42,555,DEADLEG
3,1,1,2024-05-01 19:10:00+0000,2024-05-01 19:15:00+0000,0,42,555,PUT_ON_CHARGE
3,1,1,2024-05-01 19:15:00+0000,2024-05-01 20:30:00+0000,0,229,555,CHARGING
3,1,1,2024-05-01 20:30:00+0000,2024-05-01 20:35:00+0000,0,229,555,TAKE_OFF_CHARGE
3,1,0,2024-05-01 20:35:00+0000,2024-05-01 20:35:00+0000,0,229,555,DEADLEG
3,0,3,2024-05-01 20:39:00+0000,2024-05-01 22:14:00+0000,0,132,655,TRIP
3,3,3,2024-05-01 22:14:00+0000,2024-05-01 22:14:00+0000,0,132,655,DEADLEG
3,3,0,2024-05-01 22:29:00+0000,2024-05-02 00:04:00+0000,0,44,746,TRIP
3,0,1,2024-05-02 00:04:00+0000,2024-05-02 00:04:00+0000,0,44,746,DEADLEG
3,1,1,2024-05-02 04:19:00+0000,2024-05-02 04:19:00+0000,0,44,746,OUT_OF_ROTATION
3,1,1,2024-05-02 04:19:00+0000,2024-05-02 04:19:00+0000,0,44,746,DEADLEG
3,1,1,2024-05-02 05:40:00+0000,2024-05-02 05:45:00+0000,0,44,746,PUT_ON_CHARGE
3,1,1,2024-05-02 05:45:00+0000,2024-05-02 07:00:00+0000,0,231,746,CHARGING
3,1,1,2024-05-02 07:00:00+0000,2024-05-02 07:05:00+0000,0,231,746,TAKE_OFF_CHARGE
3,1,0,2024-05-02 07:05:00+0000,2024-05-02 07:05:00+0000,0,231,746,DEADLEG
3,0,3,2024-05-02 07:09:00+0000,2024-05-02 08:44:00+0000,0,134,846,TRIP
3,3,3,2024-05-02 08:44:00+0000,2024-05-02 08:44:00+0000,0,134,846,DEADLEG
3,3,0,2024-05-02 08:59:00+0000,2024-05-02 10:34:00+0000,0,46,937,TRIP
3,0,1,2024-05-02 10:34:00+0000,2024-05-02 10:34:00+0000,0,46,937,DEADLEG
3,1,1,2024-05-02 11:00:00+0000,2024-05-02 11:05:00+0000,0,46,937,PUT_ON_CHARGE
3,1,1,2024-05-02 11:05:00+0000,2024-05-02 12:25:00+0000,0,246,937,CHARGING
3,1,1,2024-05-02 12:25:00+0000,2024-05-02 12:30:00+0000,0,246,937,TAKE_OFF_CHARGE
3,1,2,2024-05-02 12:30:00+0000,2024-05-02 12:38:00+0000,0,242,942,DEADLEG
3,2,2,2024-05-02 12:40:00+0000,2024-05-02 15:20:00+0000,0,242,0,MAINTENANCE
3,2,0,2024-05-02 15:20:00+0000,2024-05-02 15:28:00+0000,0,238,5,DEADLEG
3,0,3,2024-05-02 16:09:00+0000,2024-05-02 17:44:00+0000,0,141,105,TRIP
3,3,3,2024-05-02 17:44:00+0000,2024-05-02 17:44:00+0000,0,141,105,DEADLEG
3,3,0,2024-05-02 17:59:00+0000,2024-05-02 19:34:00+0000,0,53,196,TRIP
3,0,1,2024-05-02 19:34:00+0000,2024-05-02 19:34:00+0000,0,53,196,DEADLEG
3,1,1,2024-05-02 22:22:00+0000,2024-05-02 22:22:00+0000,0,53,196,OUT_OF_ROTATION
3,1,1,2024-05-02 22:22:00+0000,2024-05-02 22:22:00+0000,0,53,196,DEADLEG
3,1,1,2024-05-03 02:40:00+0000,2024-05-03 02:45:00+0000,0,53,196,PUT_ON_CHARGE
3,1,1,2024-05-03 02:45:00+0000,2024-05-03 04:00:00+0000,0,240,196,CHARGING
3,1,1,2024-05-03 04:00:00+0000,2024-05-03 04:05:00+0000,0,240,196,TAKE_OFF_CHARGE
3,1,0,2024-05-03 04:05:00+0000,2024-05-03 04:05:00+0000,0,240,196,DEADLEG
3,0,3,2024-05-03 04:09:00+0000,2024-05-03 05:44:00+0000,0,143,296,TRIP
3,3,3,2024-05-03 05:44:00+0000,2024-05-03 05:44:00+0000,0,143,296,DEADLEG
3,3,0,2024-05-03 05:59:00+0000,2024-05-03 07:34:00+0000,0,55,387,TRIP
3,0,1,2024-05-03 07:34:00+0000,2024-05-03 07:34:00+0000,0,55,387,DEADLEG
3,1,1,2024-05-03 07:55:00+0000,2024-05-03 08:00:00+0000,0,55,387,PUT_ON_CHARGE
3,1,1,2024-05-03 08:00:00+0000,2024-05-03 09:15:00+0000,0,242,387,CHARGING
3,1,1,2024-05-03 09:15:00+0000,2024-05-03 09:20:00+0000,0,242,387,TAKE_OFF_CHARGE
3,1,0,2024-05-03 09:20:00+0000,2024-05-03 09:20:00+0000,0,242,387,DEADLEG
3,0,3,2024-05-03 09:24:00+0000,2024-05-03 10:59:00+0000,0,145,487,TRIP
3,3,3,2024-05-03 10:59:00+0000,2024-05-03 10:59:00+0000,0,145,487,DEADLEG
3,3,0,2024-05-03 11:14:00+0000,2024-05-03 12:49:00+0000,0,57,578,TRIP
3,0,1,2024-05-03 12:49:00+0000,2024-05-03 12:49:00+0000,0,57,578,DEADLEG
3,1,1,2024-05-03 16:24:00+0000,2024-05-03 16:24:00+0000,0,57,578,OUT_OF_ROTATION
3,1,1,2024-05-03 16:24:00+0000,2024-05-03 16:24:00+0000,0,57,578,DEADLEG
3,1,1,2024-05-03 19:10:00+0000,2024-05-03 19:15:00+0000,0,57,578,PUT_ON_CHARGE
3,1,1,2024-05-03 19:15:00+0000,2024-05-03 20:30:00+0000,0,244,578,CHARGING
3,1,1,2024-05-03 20:30:00+0000,2024-05-03 20:35:00+0000,0,244,578,TAKE_OFF_CHARGE
3,1,0,2024-05-03 20:35:00+0000,2024-05-03 20:35:00+0000,0,244,578,DEADLEG
3,0,3,2024-05-03 20:39:00+0000,2024-05-03 22:14:00+0000,0,147,678,TRIP
3,3,3,2024-05-03 22:14:00+0000,2024-05-03 22:14:00+0000,0,147,678,DEADLEG
3,3,0,2024-05-03 22:29:00+0000,2024-05-04 00:04:00+0000,0,59,769,TRIP
3,0,1,2024-05-04 00:04:00+0000,2024-05-04 00:04:00+0000,0,59,769,DEADLEG
3,1,1,2024-05-04 04:25:00+0000,2024-05-04 04:25:00+0000,0,59,769,OUT_OF_ROTATION
3,1,1,2024-05-04 10:25:00+0000,2024-05-04 10:25:00+0000,0,59,769,OUT_OF_ROTATION
